Bus_Routes_Name,Bus_Routes_links,Bus_name,Bus_type,Departing_time,Duration,Reaching_time,Star_rating,Price,Seat_availability
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,LUCKY TRAVELS,Volvo Multi-Axle A/C Sleeper (2+1),01:30,07h 20m,08:50,3.9,INR 890,"8 Seats available
1 Single"
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,LUCKY TRAVELS,Volvo Multi-Axle A/C Sleeper (2+1),01:30,07h 20m,08:50,3.9,INR 890,"8 Seats available
1 Single"
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),19:55,08h 25m,04:20,3.7,INR 581,"28 Seats available
7 Single"
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),19:55,08h 25m,04:20,3.7,INR 581,"28 Seats available
7 Single"
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),03:30,06h 30m,10:00,3.8,604,3 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),03:30,06h 30m,10:00,3.8,604,3 Seats available
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),21:30,06h 05m,03:35,3.8,604,"24 Seats available
13 Window"
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),21:30,06h 05m,03:35,3.8,604,"24 Seats available
13 Window"
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 50m,06:10,3.4,INR 420,"33 Seats available
8 Single"
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 50m,06:10,3.4,INR 420,"33 Seats available
8 Single"
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Amaravathi Travels,NON A/C Sleeper (2+1),21:00,07h 45m,04:45,3.6,630,"23 Seats available
7 Single"
